Slovenia 1.Liga,,Domzale,Radomlje,3-0,3,2-0,1-0,16,21,7,19,34,51,19,67,23,41,15,56,25,4,4,17,16,16,64,8,32,13,2,3,8,15.4,6,46.2,6,46.2,12,2,1,9,16.7,10,83.3,2,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holland Eredivisie,"Light rain, 6℃～7℃",AFC Ajax,Roda JC,5-1,6,1-1,4-0,10,23,5,32,28,98,29,130,19,50,14,71,25,11,0,14,44,11,44,11,44,13,7,0,6,53.8,5,38.5,6,46.2,12,4,0,8,33.3,6,50,5,41.7,29,9,4,16,31,12,41.4,14,48.3,14,5,0,9,35.7,10,71.4,2,14.3,15,4,4,7,26.7,2,13.3,12,80
Russian National Football League,,Khimik Dzerzhinsk,Baltika Kaliningrad,1-1,2,0-1,1-0,20,46,13,45,12,24,7,16,17,37,13,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50
Russian National Football League,,Arsenal Tula,FK Sochi,0-1,1,0-0,0-1,27,61,19,65,16,29,6,19,21,46,10,35,22,9,3,10,40.9,9,40.9,13,59.1,11,3,2,6,27.3,5,45.5,6,54.5,11,6,1,4,54.5,4,36.4,7,63.6,22,11,1,10,50,8,36.4,12,54.5,12,4,1,7,33.3,4,33.3,7,58.3,10,7,0,3,70,4,40,5,50
Northern Ireland Premier League,,Ballinamallard United,Ards FC,0-4,4,0-3,0-1,36,29,6,20,47,29,6,20,1,1,0,0,100,0,0,1,100,,,,,,,,,,1,1,0,0,100,0,0,1,100,1,1,0,0,100,1,100,0,0,1,1,0,0,100,1,100,0,0,,,,,,,,,,2.60,2.97,3.05,3.10,2.46,2.17,0/-0.5,,0.70,0.95,1.16,0.89,2.5/3,3,0.94,1.13,0.88,0.70
Scottish Championship,"Cloudy, 8℃～9℃",Brechin City,Queen of South,1-5,6,0-2,1-3,20,76,33,103,1,15,8,32,9,46,18,69,27,9,2,16,33.3,16,59.3,9,33.3,13,3,2,8,23.1,6,46.2,5,38.5,14,6,0,8,42.9,10,71.4,4,28.6,28,11,2,15,39.3,12,42.9,16,57.1,14,4,2,8,28.6,6,42.9,8,57.1,14,7,0,7,50,6,42.9,8,57.1
Russian National Football League,,FK Sochi,Khimik Dzerzhinsk,1-2,3,1-2,0-0,49,127,31,79,12,32,10,29,20,49,20,44,22,11,1,10,50,8,36.4,12,54.5,12,4,1,7,33.3,4,33.3,7,58.3,10,7,0,3,70,4,40,5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukrainian Premier League,,PFC Oleksandria,Hoverla-Zakarpattia Uzhgorod,2-0,2,1-0,1-0,10,69,32,131,0,20,12,48,7,39,23,80,23,12,2,9,52.2,13,56.5,10,43.5,12,7,1,4,58.3,9,75,3,25,11,5,1,5,45.5,4,36.4,7,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian National Football League,,Volgar-Gazprom Astrachan,Kryliya Sovetov,0-0,0,0-0,0-0,25,75,26,92,7,27,5,31,18,44,16,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,8,2,12,36.4,8,36.4,14,63.6,11,3,1,7,27.3,4,36.4,7,63.6,11,5,1,5,45.5,4,36.4,7,63.6
Poland Liga 1,"Partly cloudy, 13℃～14℃",Chrobry Glogow,Dolcan Zabki,3-0,3,0-0,3-0,19,25,10,31,15,22,9,27,16,42,16,76,22,10,3,9,45.5,11,50,11,50,13,7,2,4,53.8,4,30.8,9,69.2,9,3,1,5,33.3,7,77.8,2,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece National A,,Niki Volou,Olympiakos Piraeus,0-3,3,0-0,0-3,37,113,11,71,6,24,4,28,17,62,7,41,9,5,0,4,55.6,2,22.2,5,55.6,5,3,0,2,60,1,20,4,80,4,2,0,2,50,1,25,1,25,26,11,4,11,42.3,9,34.6,17,65.4,13,6,1,6,46.2,5,38.5,8,61.5,13,5,3,5,38.5,4,30.8,9,69.2
UAE Pro-League,,Al Ain,Emirates Club,0-0,0,0-0,0-0,10,16,6,32,29,69,22,83,23,39,13,46,19,8,0,11,42.1,11,57.9,6,31.6,9,1,0,8,11.1,5,55.6,4,44.4,10,7,0,3,70,6,60,2,20,8,7,0,1,87.5,5,62.5,3,37.5,5,4,0,1,80,3,60,2,40,3,3,0,0,100,2,66.7,1,33.3
Serbian Superliga,"Cloudy, 15℃～16℃",Crvena Zvezda,Macva Sabac,4-0,4,2-0,2-0,4,13,7,33,13,78,23,95,9,43,12,41,25,9,2,14,36,8,32,15,60,12,4,2,6,33.3,4,33.3,7,58.3,13,5,0,8,38.5,4,30.8,8,61.5,25,8,2,15,32,9,36,14,56,13,3,1,9,23.1,2,15.4,10,76.9,12,5,1,6,41.7,7,58.3,4,33.3
Belgian Second Division,,Tubize,Woluwe Zaventem,3-0,3,1-0,2-0,23,7,7,18,11,21,8,26,7,4,0,3,57.1,2,28.6,5,71.4,2,2,0,0,100,1,50,1,50,5,2,0,3,40,1,20,4,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,1.54,3.85,4.00,5.40,5.00,1,,0.89,0.94,1.01,0.96,2.5/3,,0.98,0.90,0.90,0.98
Russian National Football League," Overcast, 12℃～13℃",Volgar-Gazprom Astrachan,FK Ruan Tosno,0-0,0,0-0,0-0,4,17,8,27,22,68,22,61,8,38,15,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France Ligue 2,"Cloudy, 19℃～20℃",Chamois Niortais,Ajaccio,0-0,0,0-0,0-0,10,17,5,18,25,82,13,87,16,45,11,43,28,10,3,15,35.7,10,35.7,15,53.6,14,5,2,7,35.7,4,28.6,7,50,14,5,1,8,35.7,6,42.9,8,57.1,28,17,3,8,60.7,11,39.3,14,50,14,6,2,6,42.9,5,35.7,8,57.1,14,11,1,2,78.6,6,42.9,6,42.9
Russian National Football League,"Partly cloudy, 9℃～10℃",Luch Energiya,Kryliya Sovetov,0-5,5,0-2,0-3,25,75,26,92,7,27,5,31,18,44,16,55,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8,22,8,2,12,36.4,8,36.4,14,63.6,11,3,1,7,27.3,4,36.4,7,63.6,11,5,1,5,45.5,4,36.4,7,63.6
Russian National Football League,,Gazovik Orenburg,Salyut-Energia Belgorod,3-0,3,1-0,2-0,28,105,27,72,9,42,2,14,14,62,17,42,22,7,2,13,31.8,14,63.6,8,36.4,11,3,0,8,27.3,5,45.5,6,54.5,11,4,2,5,36.4,9,81.8,2,18.2,7,3,1,3,42.9,3,42.9,4,57.1,4,1,0,3,25,0,0,4,100,3,2,1,0,66.7,3,100,0,0
Russian National Football League,,Torpedo moskva,Yenisey Krasnoyarsk,0-0,0,0-0,0-0,25,52,14,55,6,21,6,28,21,37,10,43,27,14,3,10,51.9,12,44.4,14,51.9,15,9,2,4,60,8,53.3,6,40,12,5,1,6,41.7,4,33.3,8,66.7,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1
Slovenia 1.Liga,,Krka,NK Rudar Velenje,0-0,0,0-0,0-0,2,17,7,38,35,77,24,92,8,40,14,52,2,2,0,0,100,1,50,1,50,,,,,,,,,,2,2,0,0,100,1,50,1,50,25,9,1,15,36,11,44,10,40,12,4,0,8,33.3,6,50,5,41.7,13,5,1,7,38.5,5,38.5,5,38.5
Russian National Football League,,FK Sochi,Baltika Kaliningrad,0-2,2,0-1,0-1,12,24,7,16,20,46,13,45,17,37,13,33,22,11,1,10,50,8,36.4,12,54.5,12,4,1,7,33.3,4,33.3,7,58.3,10,7,0,3,70,4,40,5,50,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50
Italian Serie B,"Partly cloudy, 7℃～8℃",Ternana,Virtus Lanciano,1-1,2,0-0,1-1,23,114,26,105,6,25,12,27,13,59,18,55,30,13,6,11,43.3,12,40,18,60,15,6,2,7,40,7,46.7,8,53.3,15,7,4,4,46.7,5,33.3,10,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,2.11,3.15,,3.90,3.45,0.5,,0.98,1.12,0.94,0.81
Russian National Football League,,FK Sochi,Khimik Dzerzhinsk,1-0,1,1-0,0-0,49,127,31,79,12,32,10,29,20,49,20,44,22,11,1,10,50,8,36.4,12,54.5,12,4,1,7,33.3,4,33.3,7,58.3,10,7,0,3,70,4,40,5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spanish Segunda Division,,CF Rayo Majadahonda,CF Reus Deportiu,1-0,1,0-0,1-0,0,0,0,0,5,30,8,16,9,55,12,35,28,9,5,14,32.1,12,42.9,16,57.1,13,4,1,8,30.8,5,38.5,8,61.5,15,5,4,6,33.3,7,46.7,8,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian National Football League,,Gazovik Orenburg,Luch Energiya,0-2,2,0-2,0-0,8,22,4,37,20,84,25,99,10,44,17,58,22,7,2,13,31.8,14,63.6,8,36.4,11,3,0,8,27.3,5,45.5,6,54.5,11,4,2,5,36.4,9,81.8,2,18.2,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8
Serbian Superliga,,FK Napredak Krusevac,Crvena Zvezda,0-1,1,0-0,0-1,9,29,1,5,32,118,10,58,23,65,2,19,26,10,4,12,38.5,12,46.2,14,53.8,13,5,1,7,38.5,6,46.2,7,53.8,13,5,3,5,38.5,6,46.2,7,53.8,25,9,2,14,36,8,32,15,60,12,4,2,6,33.3,4,33.3,7,58.3,13,5,0,8,38.5,4,30.8,8,61.5
Russian National Football League,,Volga Nizhny Novgorod,Sokol,2-1,3,0-0,2-1,39,61,6,42,19,24,1,22,28,38,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,0,5,44.4,3,33.3,6,66.7,4,1,0,3,25,1,25,3,75,5,3,0,2,60,2,40,3,60
Russian National Football League,,Sokol,Tyumen,2-1,3,1-0,1-1,5,16,6,28,26,94,19,84,12,45,11,50,9,4,0,5,44.4,3,33.3,6,66.7,4,1,0,3,25,1,25,3,75,5,3,0,2,60,2,40,3,60,9,4,1,4,44.4,4,44.4,5,55.6,5,3,0,2,60,2,40,3,60,4,1,1,2,25,2,50,2,50
Russian National Football League,,Anzhi Makhachkala,Kryliya Sovetov,2-1,3,0-0,2-1,7,27,5,31,25,75,26,92,18,44,16,55,6,4,1,1,66.7,1,16.7,3,50,4,3,0,1,75,1,25,2,50,2,1,1,0,50,0,0,1,50,22,8,2,12,36.4,8,36.4,14,63.6,11,3,1,7,27.3,4,36.4,7,63.6,11,5,1,5,45.5,4,36.4,7,63.6
Russian National Football League,,Shinnik Yaroslavl,SKA Khabarovsk,2-0,2,2-0,0-0,7,21,8,27,25,65,24,65,16,39,13,42,27,12,1,14,44.4,16,59.3,11,40.7,13,5,0,8,38.5,7,53.8,6,46.2,14,7,1,6,50,9,64.3,5,35.7,27,14,3,10,51.9,12,44.4,12,44.4,14,8,2,4,57.1,5,35.7,7,50,13,6,1,6,46.2,7,53.8,5,38.5
Russian National Football League,,Khimik Dzerzhinsk,SKA Khabarovsk,0-1,1,0-0,0-1,25,65,24,65,7,21,8,27,16,39,13,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,3,10,51.9,12,44.4,12,44.4,14,8,2,4,57.1,5,35.7,7,50,13,6,1,6,46.2,7,53.8,5,38.5
Slovenia 1.Liga,,NK Rudar Velenje,FC Koper,2-2,4,2-1,0-1,13,22,6,28,41,55,11,56,34,45,9,45,25,9,1,15,36,11,44,10,40,12,4,0,8,33.3,6,50,5,41.7,13,5,1,7,38.5,5,38.5,5,38.5,1,1,0,0,100,1,100,0,0,1,1,0,0,100,1,100,0,0,,,,,,,,,
Ukrainian Premier League,"Light rain, 18℃～19℃",FC Shakhtar Donetsk,Chernomorets Odessa,3-0,3,0-0,3-0,7,34,8,16,18,88,24,74,14,59,13,40,23,14,1,8,60.9,11,47.8,11,47.8,11,8,0,3,72.7,6,54.5,5,45.5,12,6,1,5,50,5,41.7,6,50,1,0,1,0,0,0,0,1,100,,,,,,,,,,1,0,1,0,0,0,0,1,100
Russian National Football League,,Arsenal Tula,Alania Vladikavkaz,3-0,3,0-0,3-0,52,69,6,34,24,32,2,16,49,64,6,24,22,9,3,10,40.9,9,40.9,13,59.1,11,3,2,6,27.3,5,45.5,6,54.5,11,6,1,4,54.5,4,36.4,7,63.6,5,2,0,3,40,2,40,2,40,3,1,0,2,33.3,2,66.7,1,33.3,2,1,0,1,50,0,0,1,50
Russian National Football League,,Gazovik Orenburg,Tyumen,2-1,3,2-1,0-0,5,16,6,28,26,94,19,84,12,45,11,50,22,7,2,13,31.8,14,63.6,8,36.4,11,3,0,8,27.3,5,45.5,6,54.5,11,4,2,5,36.4,9,81.8,2,18.2,9,4,1,4,44.4,4,44.4,5,55.6,5,3,0,2,60,2,40,3,60,4,1,1,2,25,2,50,2,50
Northern Ireland Premier League,,Larne FC,Coleraine,2-2,4,1-2,1-0,12,24,4,18,36,96,15,55,24,52,5,38,30,15,6,9,50,13,43.3,14,46.7,15,6,3,6,40,8,53.3,7,46.7,15,9,3,3,60,5,33.3,7,46.7,28,18,2,8,64.3,10,35.7,18,64.3,15,8,1,6,53.3,5,33.3,10,66.7,13,10,1,2,76.9,5,38.5,8,61.5
Russian National Football League,"Storm, 27℃～28℃",Sibir Novosibirsk,Luch Energiya,2-0,2,2-0,0-0,8,22,4,37,20,84,25,99,10,44,17,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8
Slovenia 1.Liga,"Sunny, 18℃～19℃",NK Olimpija Ljubljana,Domzale,0-2,2,0-1,0-1,5,20,10,23,30,79,34,73,17,45,22,34,25,14,1,10,56,13,52,11,44,12,7,0,5,58.3,7,58.3,5,41.7,13,7,1,5,53.8,6,46.2,6,46.2,25,4,4,17,16,16,64,8,32,13,2,3,8,15.4,6,46.2,6,46.2,12,2,1,9,16.7,10,83.3,2,16.7
Argentine Division 1,"Thundershower, 20℃～21℃",Colon de Santa Fe,Velez Sarsfield,0-1,1,0-0,0-1,10,17,3,23,20,78,8,79,13,39,5,42,23,8,1,14,34.8,10,43.5,9,39.1,12,6,1,5,50,5,41.7,5,41.7,11,2,0,9,18.2,5,45.5,4,36.4,23,11,2,10,47.8,7,30.4,14,60.9,11,5,2,4,45.5,3,27.3,6,54.5,12,6,0,6,50,4,33.3,8,66.7
Northern Ireland Premier League,,Coleraine,Linfield FC,1-0,1,0-0,1-0,13,33,6,18,34,126,15,66,29,78,9,37,28,18,2,8,64.3,10,35.7,18,64.3,15,8,1,6,53.3,5,33.3,10,66.7,13,10,1,2,76.9,5,38.5,8,61.5,29,15,3,11,51.7,12,41.4,13,44.8,14,7,3,4,50,6,42.9,6,42.9,15,8,0,7,53.3,6,40,7,46.7
Northern Ireland Premier League,,Coleraine,Crusaders,4-2,6,2-1,2-1,4,26,9,22,39,93,14,81,23,56,9,46,28,18,2,8,64.3,10,35.7,18,64.3,15,8,1,6,53.3,5,33.3,10,66.7,13,10,1,2,76.9,5,38.5,8,61.5,29,13,1,15,44.8,13,44.8,14,48.3,16,7,1,8,43.8,7,43.8,7,43.8,13,6,0,7,46.2,6,46.2,7,53.8
Russian National Football League,,Neftekhimik Nizhnekamsk,Khimik Dzerzhinsk,2-1,3,1-1,1-0,49,127,31,79,12,32,10,29,20,49,20,44,27,19,2,6,70.4,11,40.7,13,48.1,13,7,2,4,53.8,6,46.2,6,46.2,14,12,0,2,85.7,5,35.7,7,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentine Division 1,"Partly sunny, 18~30",Colon de Santa Fe,Atletico Rafaela,0-1,1,0-0,0-1,27,95,23,85,7,24,9,24,16,55,12,47,23,8,1,14,34.8,10,43.5,9,39.1,12,6,1,5,50,5,41.7,5,41.7,11,2,0,9,18.2,5,45.5,4,36.4,21,12,1,8,57.1,11,52.4,5,23.8,11,6,1,4,54.5,6,54.5,2,18.2,10,6,0,4,60,5,50,3,30
Belgian Second Division,"Light rain, 3℃～4℃",Tubize,Patro Eisden,1-0,1,0-0,1-0,22,25,9,34,7,13,7,24,7,4,0,3,57.1,2,28.6,5,71.4,2,2,0,0,100,1,50,1,50,5,2,0,3,40,1,20,4,80,6,3,1,2,50,2,33.3,4,66.7,2,2,0,0,100,0,0,2,100,4,1,1,2,25,2,50,2,50,1.31,1.33,4.60,5.00,8.25,6.80,1.5,,0.98,0.94,0.92,0.96,3,,1.01,0.86,0.87,1.02
Primera Division de Uruguay,"Sunny, 19℃～20℃",Plaza Colonia,Villa Teresa,0-1,1,0-1,0-0,26,94,20,73,7,19,7,22,13,44,13,45,3,1,0,2,33.3,1,33.3,2,66.7,1,0,0,1,0,0,0,1,100,2,1,0,1,50,1,50,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece National A,,Ergotelis,AEL Kalloni,3-0,3,2-0,1-0,12,19,15,34,7,11,10,26,15,57,15,48,17,7,0,10,41.2,12,70.6,5,29.4,10,4,0,6,40,7,70,3,30,7,3,0,4,42.9,5,71.4,2,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria Premier League,,Botev Plovdiv,Neff supporting Simic,4-0,4,1-0,3-0,32,71,30,61,21,30,6,19,27,49,19,34,24,11,1,12,45.8,9,37.5,15,62.5,12,6,0,6,50,3,25,9,75,12,5,1,6,41.7,6,50,6,50,9,5,0,4,55.6,3,33.3,6,66.7,7,4,0,3,57.1,1,14.3,6,85.7,2,1,0,1,50,2,100,0,0
Cyprus 1 Division,"Sunny, 25℃～26℃",Ermis Aradippou,AEK Larnaca,0-4,4,0-3,0-1,4,22,2,31,25,98,17,88,15,56,7,53,7,5,1,1,71.4,4,57.1,3,42.9,3,2,1,0,66.7,2,66.7,1,33.3,4,3,0,1,75,2,50,2,50,23,8,3,12,34.8,12,52.2,10,43.5,11,3,2,6,27.3,5,45.5,5,45.5,12,5,1,6,41.7,7,58.3,5,41.7
Northern Ireland Premier League,,Coleraine,Glenavon Lurgan,3-2,5,1-0,2-2,6,16,17,40,32,105,37,114,19,57,24,68,28,18,2,8,64.3,10,35.7,18,64.3,15,8,1,6,53.3,5,33.3,10,66.7,13,10,1,2,76.9,5,38.5,8,61.5,30,14,2,14,46.7,19,63.3,9,30,14,9,0,5,64.3,8,57.1,5,35.7,16,5,2,9,31.2,11,68.8,4,25
Russian National Football League," Overcast, 12℃～13℃",Yenisey Krasnoyarsk,Luch Energiya,2-0,2,0-0,2-0,8,22,4,37,20,84,25,99,10,44,17,58,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8
Northern Ireland Premier League,"Cloudy, 5℃～6℃",Cliftonville,Glentoran FC,2-1,3,0-1,2-0,7,40,6,22,34,112,15,82,19,82,8,39,30,16,1,13,53.3,9,30,20,66.7,14,5,0,9,35.7,4,28.6,10,71.4,16,11,1,4,68.8,5,31.2,10,62.5,28,17,0,11,60.7,11,39.3,14,50,15,9,0,6,60,6,40,7,46.7,13,8,0,5,61.5,5,38.5,7,53.8
Russian National Football League,,Rotor Volgograd,FK Sochi,3-1,4,3-0,0-1,27,61,19,65,16,29,6,19,21,46,10,35,27,15,3,9,55.6,10,37,17,63,13,6,2,5,46.2,5,38.5,8,61.5,14,9,1,4,64.3,5,35.7,9,64.3,22,11,1,10,50,8,36.4,12,54.5,12,4,1,7,33.3,4,33.3,7,58.3,10,7,0,3,70,4,40,5,50
Serbian Superliga,"Cloudy, 14℃～15℃",Dinamo Vranje,Radnik Surdulica,0-3,3,0-1,0-2,7,21,4,27,25,54,22,86,17,31,12,54,5,1,0,4,20,3,60,1,20,2,1,0,1,50,2,100,0,0,3,0,0,3,0,1,33.3,1,33.3,26,12,4,10,46.2,13,50,13,50,13,7,1,5,53.8,8,61.5,5,38.5,13,5,3,5,38.5,5,38.5,8,61.5
Serbian Superliga,"Cloudy, 9℃～10℃",FK Rad Beograd,Partizan Belgrade,1-2,3,1-1,0-1,10,26,2,12,41,78,20,54,18,45,10,33,25,7,1,17,28,11,44,12,48,12,5,1,6,41.7,4,33.3,7,58.3,13,2,0,11,15.4,7,53.8,5,38.5,25,12,1,12,48,13,52,11,44,13,8,0,5,61.5,7,53.8,5,38.5,12,4,1,7,33.3,6,50,6,50
Belgian Second Division,,VV Coxyde,KSK Heist,2-2,4,1-1,1-1,23,34,6,34,20,21,5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,3,40,3,60,2,40,2,1,0,1,50,1,50,1,50,3,1,0,2,33.3,2,66.7,1,33.3,2.28,2.27,3.15,3.10,2.91,2.97,0/0.5,,0.97,0.95,0.93,0.95,2.5,,0.97,1.03,0.91,0.85
Russian National Football League,,Khimik Dzerzhinsk,Luch Energiya,2-3,5,1-2,1-1,20,84,25,99,8,22,4,37,10,44,17,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8
Russian National Football League,,Arsenal Tula,Sibir Novosibirsk,2-0,2,1-0,1-0,21,59,12,46,2,27,2,19,7,47,7,31,22,9,3,10,40.9,9,40.9,13,59.1,11,3,2,6,27.3,5,45.5,6,54.5,11,6,1,4,54.5,4,36.4,7,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian National Football League,,SY Sakhalinsk,Yenisey Krasnoyarsk,1-0,1,0-0,1-0,25,52,14,55,6,21,6,28,21,37,10,43,6,1,2,3,16.7,3,50,3,50,2,0,1,1,0,2,100,0,0,4,1,1,2,25,1,25,3,75,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1
Russian National Football League,,Neftekhimik Nizhnekamsk,Yenisey Krasnoyarsk,3-2,5,2-2,1-0,25,52,14,55,6,21,6,28,21,37,10,43,27,19,2,6,70.4,11,40.7,13,48.1,13,7,2,4,53.8,6,46.2,6,46.2,14,12,0,2,85.7,5,35.7,7,50,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1
Russian National Football League,,Tyumen,Volga Nizhny Novgorod,2-1,3,1-0,1-1,29,47,18,86,13,20,8,27,19,34,15,59,9,4,1,4,44.4,4,44.4,5,55.6,5,3,0,2,60,2,40,3,60,4,1,1,2,25,2,50,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukrainian Premier League,,Dynamo Kyiv,Volyn,2-1,3,0-1,2-0,9,38,8,15,28,118,18,66,23,72,13,42,23,10,2,11,43.5,10,43.5,11,47.8,12,3,2,7,25,3,25,7,58.3,11,7,0,4,63.6,7,63.6,4,36.4,5,3,2,0,60,1,20,2,40,2,2,0,0,100,1,50,0,0,3,1,2,0,33.3,0,0,2,66.7
Russian National Football League,,Baltika Kaliningrad,Mordovya Saransk,2-0,2,1-0,1-0,3,16,10,31,16,64,30,100,14,45,15,57,27,14,4,9,51.9,10,37,14,51.9,13,7,1,5,53.8,5,38.5,7,53.8,14,7,3,4,50,5,35.7,7,50,27,9,0,18,33.3,13,48.1,14,51.9,14,4,0,10,28.6,5,35.7,9,64.3,13,5,0,8,38.5,8,61.5,5,38.5
Greece National A,,Atromitos Athens,OFI Crete,3-0,3,0-0,3-0,3,17,9,16,18,83,31,80,6,38,20,42,26,10,2,14,38.5,13,50,11,42.3,13,5,2,6,38.5,5,38.5,6,46.2,13,5,0,8,38.5,8,61.5,5,38.5,26,12,3,11,46.2,14,53.8,11,42.3,13,8,2,3,61.5,6,46.2,7,53.8,13,4,1,8,30.8,8,61.5,4,30.8
Russian National Football League,,Luch Energiya,Gazovik Orenburg,1-4,5,1-2,0-2,7,28,8,24,18,86,25,63,12,55,20,39,27,11,2,14,40.7,10,37,13,48.1,14,3,2,9,21.4,5,35.7,6,42.9,13,8,0,5,61.5,5,38.5,7,53.8,22,7,2,13,31.8,14,63.6,8,36.4,11,3,0,8,27.3,5,45.5,6,54.5,11,4,2,5,36.4,9,81.8,2,18.2
Italian Serie B,,Cosenza Calcio 1914,Verona,0-3,3,0-0,0-3,31,103,20,104,6,24,2,28,16,50,10,52,28,10,1,17,35.7,11,39.3,14,50,13,2,1,10,15.4,3,23.1,8,61.5,15,8,0,7,53.3,8,53.3,6,40,25,18,3,4,72,8,32,15,60,12,7,2,3,58.3,6,50,6,50,13,11,1,1,84.6,2,15.4,9,69.2
Russian National Football League,,Anzhi Makhachkala,FK Ruan Tosno,1-0,1,1-0,0-0,22,68,22,61,4,17,8,27,8,38,15,42,6,4,1,1,66.7,1,16.7,3,50,4,3,0,1,75,1,25,2,50,2,1,1,0,50,0,0,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian National Football League,,Yenisey Krasnoyarsk,Anzhi Makhachkala,1-0,1,0-0,1-0,3,21,8,14,19,63,27,85,12,42,17,36,27,10,2,15,37,12,44.4,14,51.9,13,4,1,8,30.8,7,53.8,6,46.2,14,6,1,7,42.9,5,35.7,8,57.1,6,4,1,1,66.7,1,16.7,3,50,4,3,0,1,75,1,25,2,50,2,1,1,0,50,0,0,1,50
Cyprus 1 Division,"Light rain, 7℃～8℃",Ermis Aradippou,APOEL Nicosia,1-1,2,1-0,0-1,4,21,7,12,22,107,19,64,10,52,11,25,7,5,1,1,71.4,4,57.1,3,42.9,3,2,1,0,66.7,2,66.7,1,33.3,4,3,0,1,75,2,50,2,50,23,9,1,13,39.1,9,39.1,14,60.9,11,6,0,5,54.5,6,54.5,5,45.5,12,3,1,8,25,3,25,9,75
Ukrainian Premier League,,SC Tavriya,FC Shakhtar Donetsk,0-4,4,0-1,0-3,33,72,17,68,10,19,7,20,21,40,13,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,14,1,8,60.9,11,47.8,11,47.8,11,8,0,3,72.7,6,54.5,5,45.5,12,6,1,5,50,5,41.7,6,50
Italian Serie B,"Partly cloudy, 18℃～19℃",Venezia,Pescara,0-0,0,0-0,0-0,25,78,27,95,4,21,11,26,10,40,15,51,28,13,0,15,46.4,8,28.6,19,67.9,14,2,0,12,14.3,5,35.7,8,57.1,14,11,0,3,78.6,3,21.4,11,78.6,28,10,0,18,35.7,18,64.3,10,35.7,14,5,0,9,35.7,10,71.4,4,28.6,14,5,0,9,35.7,8,57.1,6,42.9
Russian National Football League,,Khimik Dzerzhinsk,Tyumen,2-2,4,1-1,1-1,26,94,19,84,5,16,6,28,12,45,11,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,1,4,44.4,4,44.4,5,55.6,5,3,0,2,60,2,40,3,60,4,1,1,2,25,2,50,2,50
